id_cliente,nombre,email,genero,fecha_nacimiento,ciudad,segmento,motivo_rechazo
2343,Diego Ramirez Reyes,diego.ramirez.reyes5@seguro.sv,,2007-06-03,Sonsonate,pyme,genero_vacio
2344,Paula Torres Gomez,paula.torres.gomez6@seguro.sv,Femenino,,San Salvador,regular,fechaNacimiento_vacio
2345,Daniela Gomez Martinez,daniela.gomez.martinez0@example.com,Femenino,,San Salvador,premium,fechaNacimiento_vacio
2346,Karla Mendoza Ramirez,karla.mendoza.ramirez1@correo.com,Femenino,,San Salvador,vip,fechaNacimiento_vacio
2347,Maria Castillo Castillo,maria.castillo.castillo2@seguro.sv,,,Sonsonate,regular,genero_vacio;fechaNacimiento_vacio
2348,Diego Martinez Castillo,diego.martinez.castillo3@mail.com,Masculino,,San Salvador,premium,fechaNacimiento_vacio
2349,Daniela Santos Aguilar,daniela.santos.aguilar4@gmail.com,,,San Salvador,No especificado,genero_vacio;fechaNacimiento_vacio
2350,Fernanda Rojas Reyes,fernanda.rojas.reyes5@correo.com,Masculino,,San Miguel,regular,fechaNacimiento_vacio
2351,Karla Perez Martinez,karla.perez.martinez6@example.com,Masculino,,Sonsonate,pyme,fechaNacimiento_vacio
2352,Andres Torres Hernandez,andres.torres.hernandez0@gmail.com,Femenino,,Santa Ana,No especificado,fechaNacimiento_vacio
2353,Juan Vasquez Morales,juan.vasquez.morales1@mail.com,Masculino,,San Miguel,vip,fechaNacimiento_vacio
2354,Paula Torres Rojas,paula.torres.rojas2@gmail.com,,1976-09-11,San Miguel,premium,genero_vacio
2355,Carlos Lopez Castillo,carlos.lopez.castillo3@example.com,,,San Salvador,regular,genero_vacio;fechaNacimiento_vacio
2356,Diego Garcia Ramirez,diego.garcia.ramirez4@example.com,,,San Salvador,pyme,genero_vacio;fechaNacimiento_vacio
2357,Ricardo Aguilar Ramirez,ricardo.aguilar.ramirez5@seguro.sv,Femenino,,Santa Ana,vip,fechaNacimiento_vacio
2359,Daniela Aguilar Ramirez,daniela.aguilar.ramirez0@correo.com,Femenino,,San Miguel,regular,fechaNacimiento_vacio
2360,Paula Castillo Ortiz,paula.castillo.ortiz1@seguro.sv,Femenino,,Sonsonate,premium,fechaNacimiento_vacio
2361,Diego Reyes Garcia,diego.reyes.garcia2@seguro.sv,,,San Salvador,vip,genero_vacio;fechaNacimiento_vacio
2362,Ricardo Martinez Ortiz,ricardo.martinez.ortiz3@mail.com,,,Santa Ana,No especificado,genero_vacio;fechaNacimiento_vacio
2364,Daniela Lopez Vasquez,daniela.lopez.vasquez5@mail.com,Masculino,,La Libertad,regular,fechaNacimiento_vacio
2365,Karla Morales Vasquez,karla.morales.vasquez6@mail.com,,,La Libertad,vip,genero_vacio;fechaNacimiento_vacio
2366,Juan Castillo Lopez,juan.castillo.lopez0@mail.com,Femenino,,San Miguel,No especificado,fechaNacimiento_vacio
2367,Valeria Lopez Cruz,valeria.lopez.cruz1@gmail.com,Femenino,,San Salvador,vip,fechaNacimiento_vacio
2369,Lucia Flores Lopez,lucia.flores.lopez3@gmail.com,Femenino,,La Libertad,premium,fechaNacimiento_vacio
2370,Karla Reyes Garcia,karla.reyes.garcia4@seguro.sv,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
2371,Andres Perez Ramirez,andres.perez.ramirez5@gmail.com,,,San Miguel,No especificado,genero_vacio;fechaNacimiento_vacio
2372,Daniela Martinez Rojas,daniela.martinez.rojas6@gmail.com,Masculino,,San Salvador,premium,fechaNacimiento_vacio
2373,Juan Hernandez Torres,juan.hernandez.torres0@gmail.com,Masculino,,Santa Ana,vip,fechaNacimiento_vacio
2374,Sofia Perez Morales,sofia.perez.morales1@example.com,Masculino,,Sonsonate,No especificado,fechaNacimiento_vacio
2375,Juan Reyes Gomez,juan.reyes.gomez2@correo.com,Masculino,,San Salvador,pyme,fechaNacimiento_vacio
2376,Juan Castillo Chavez,juan.castillo.chavez3@correo.com,Femenino,,San Miguel,No especificado,fechaNacimiento_vacio
2377,Ricardo Lopez Aguilar,ricardo.lopez.aguilar4@example.com,Femenino,,La Libertad,No especificado,fechaNacimiento_vacio
2378,Luis Ramirez Garcia,luis.ramirez.garcia5@example.com,,,Sonsonate,regular,genero_vacio;fechaNacimiento_vacio
2379,Diego Santos Flores,diego.santos.flores6@seguro.sv,,,Santa Ana,premium,genero_vacio;fechaNacimiento_vacio
2380,Diego Reyes Santos,diego.reyes.santos0@example.com,Masculino,,Santa Ana,vip,fechaNacimiento_vacio
2381,Fernanda Castillo Lopez,fernanda.castillo.lopez1@gmail.com,,,Santa Ana,No especificado,genero_vacio;fechaNacimiento_vacio
2382,Lucia Martinez Reyes,lucia.martinez.reyes2@correo.com,Femenino,,La Libertad,pyme,fechaNacimiento_vacio
2383,Ana Vasquez Martinez,ana.vasquez.martinez3@mail.com,Masculino,,San Miguel,No especificado,fechaNacimiento_vacio
2385,Diego Lopez Perez,diego.lopez.perez5@gmail.com,Femenino,,Santa Ana,pyme,fechaNacimiento_vacio
2387,Juan Torres Ortiz,juan.torres.ortiz0@seguro.sv,Femenino,,San Miguel,regular,fechaNacimiento_vacio
2388,Valeria Santos Perez,valeria.santos.perez1@gmail.com,Femenino,,San Miguel,premium,fechaNacimiento_vacio
2390,Pedro Mendoza Ramirez,pedro.mendoza.ramirez3@example.com,Femenino,,La Libertad,premium,fechaNacimiento_vacio
2391,Karla Vasquez Perez,karla.vasquez.perez4@seguro.sv,Femenino,,La Libertad,vip,fechaNacimiento_vacio
2393,Ana Castillo Chavez,ana.castillo.chavez6@seguro.sv,,,Santa Ana,regular,genero_vacio;fechaNacimiento_vacio
2394,Maria Vasquez Mendoza,maria.vasquez.mendoza0@example.com,Masculino,,San Salvador,premium,fechaNacimiento_vacio
2395,Maria Rojas Aguilar,maria.rojas.aguilar1@seguro.sv,Femenino,,Sonsonate,No especificado,fechaNacimiento_vacio
2396,Juan Vasquez Perez,juan.vasquez.perez2@mail.com,Masculino,,Sonsonate,regular,fechaNacimiento_vacio
2397,Paula Santos Flores,paula.santos.flores3@example.com,Femenino,,San Salvador,pyme,fechaNacimiento_vacio
2399,Andres Castillo Morales,andres.castillo.morales5@example.com,,,Sonsonate,premium,genero_vacio;fechaNacimiento_vacio
2400,Marta Torres Aguilar,marta.torres.aguilar6@gmail.com,,,Sonsonate,regular,genero_vacio;fechaNacimiento_vacio
2401,Paula Martinez Gomez,paula.martinez.gomez0@seguro.sv,,,Sonsonate,premium,genero_vacio;fechaNacimiento_vacio
2402,Ana Hernandez Santos,ana.hernandez.santos1@gmail.com,Femenino,,La Libertad,premium,fechaNacimiento_vacio
2404,Juan Gomez Ortiz,juan.gomez.ortiz3@correo.com,,,La Libertad,No especificado,genero_vacio;fechaNacimiento_vacio
2405,Carmen Flores Gomez,carmen.flores.gomez4@correo.com,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
2406,Luis Martinez Perez,luis.martinez.perez5@mail.com,Femenino,,San Miguel,vip,fechaNacimiento_vacio
2407,Andres Torres Ramirez,andres.torres.ramirez6@correo.com,Masculino,,San Miguel,premium,fechaNacimiento_vacio
2408,Carlos Aguilar Garcia,carlos.aguilar.garcia0@correo.com,Femenino,,La Libertad,regular,fechaNacimiento_vacio
2409,Maria Reyes Flores,maria.reyes.flores1@seguro.sv,Femenino,,San Miguel,No especificado,fechaNacimiento_vacio
2410,Karla Torres Garcia,karla.torres.garcia2@correo.com,Masculino,,San Salvador,regular,fechaNacimiento_vacio
2411,Diego Ramirez Perez,diego.ramirez.perez3@seguro.sv,Masculino,,Santa Ana,pyme,fechaNacimiento_vacio
2412,Paula Chavez Ramirez,paula.chavez.ramirez4@seguro.sv,Masculino,,La Libertad,regular,fechaNacimiento_vacio
2413,Ricardo Lopez Chavez,ricardo.lopez.chavez5@example.com,Femenino,,La Libertad,regular,fechaNacimiento_vacio
2414,Karla Reyes Gomez,karla.reyes.gomez6@example.com,Femenino,,San Salvador,pyme,fechaNacimiento_vacio
2415,Carlos Martinez Perez,carlos.martinez.perez0@seguro.sv,,,Sonsonate,pyme,genero_vacio;fechaNacimiento_vacio
2416,Paula Rojas Perez,paula.rojas.perez1@mail.com,,,San Salvador,premium,genero_vacio;fechaNacimiento_vacio
2417,Lucia Ramirez Mendoza,lucia.ramirez.mendoza2@seguro.sv,Femenino,,San Salvador,No especificado,fechaNacimiento_vacio
2418,Paula Flores Reyes,paula.flores.reyes3@gmail.com,Masculino,,Sonsonate,No especificado,fechaNacimiento_vacio
2419,Jorge Aguilar Santos,jorge.aguilar.santos4@gmail.com,Masculino,,Sonsonate,pyme,fechaNacimiento_vacio
2421,Andres Castillo Ramirez,andres.castillo.ramirez6@correo.com,Femenino,,La Libertad,premium,fechaNacimiento_vacio
2422,Jose Gomez Ortiz,jose.gomez.ortiz0@gmail.com,Masculino,,San Salvador,No especificado,fechaNacimiento_vacio
2423,Carlos Ortiz Reyes,carlos.ortiz.reyes1@mail.com,Masculino,,La Libertad,premium,fechaNacimiento_vacio
2424,Luis Ramirez Santos,luis.ramirez.santos2@example.com,,,Santa Ana,regular,genero_vacio;fechaNacimiento_vacio
2428,Paula Santos Torres,paula.santos.torres6@example.com,,,San Miguel,pyme,genero_vacio;fechaNacimiento_vacio
2430,Paula Perez Ramirez,paula.perez.ramirez1@mail.com,Masculino,,Sonsonate,pyme,fechaNacimiento_vacio
2431,Maria Morales Morales,maria.morales.morales2@example.com,Femenino,,Sonsonate,regular,fechaNacimiento_vacio
2432,Marta Aguilar Mendoza,marta.aguilar.mendoza3@example.com,,,San Salvador,regular,genero_vacio;fechaNacimiento_vacio
2434,Carlos Martinez Vasquez,carlos.martinez.vasquez5@example.com,Femenino,,San Salvador,premium,fechaNacimiento_vacio
2435,Valeria Castillo Flores,valeria.castillo.flores6@gmail.com,Femenino,,San Miguel,premium,fechaNacimiento_vacio
2437,Juan Garcia Chavez,juan.garcia.chavez1@seguro.sv,Masculino,,Sonsonate,regular,fechaNacimiento_vacio
2438,Luis Ramirez Mendoza,luis.ramirez.mendoza2@correo.com,Femenino,,San Salvador,No especificado,fechaNacimiento_vacio
2439,Fernanda Cruz Lopez,fernanda.cruz.lopez3@example.com,Masculino,,San Miguel,vip,fechaNacimiento_vacio
2440,Jorge Rojas Garcia,jorge.rojas.garcia4@seguro.sv,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
2441,Luis Ortiz Flores,luis.ortiz.flores5@seguro.sv,Femenino,,Sonsonate,regular,fechaNacimiento_vacio
2442,Marta Martinez Chavez,marta.martinez.chavez6@seguro.sv,,,Sonsonate,No especificado,genero_vacio;fechaNacimiento_vacio
2444,Andres Lopez Gomez,andres.lopez.gomez1@example.com,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
2445,Daniela Torres Perez,daniela.torres.perez2@gmail.com,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
2446,Juan Cruz Hernandez,juan.cruz.hernandez3@seguro.sv,,,Sonsonate,pyme,genero_vacio;fechaNacimiento_vacio
2447,Pedro Torres Vasquez,pedro.torres.vasquez4@mail.com,Masculino,,San Miguel,premium,fechaNacimiento_vacio
2448,Sofia Lopez Mendoza,sofia.lopez.mendoza5@correo.com,Femenino,,Sonsonate,No especificado,fechaNacimiento_vacio
2449,Valeria Hernandez Santos,valeria.hernandez.santos6@correo.com,Femenino,,San Salvador,No especificado,fechaNacimiento_vacio
2451,Sofia Lopez Morales,sofia.lopez.morales1@gmail.com,Masculino,,San Miguel,No especificado,fechaNacimiento_vacio
2452,Maria Chavez Ortiz,maria.chavez.ortiz2@correo.com,,,San Miguel,regular,genero_vacio;fechaNacimiento_vacio
2453,Andres Torres Ortiz,andres.torres.ortiz3@seguro.sv,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
2454,Diego Aguilar Hernandez,diego.aguilar.hernandez4@gmail.com,Femenino,,Santa Ana,pyme,fechaNacimiento_vacio
2455,Jorge Martinez Martinez,jorge.martinez.martinez5@seguro.sv,Femenino,,Sonsonate,vip,fechaNacimiento_vacio
2456,Fernanda Flores Chavez,fernanda.flores.chavez6@example.com,Masculino,,La Libertad,regular,fechaNacimiento_vacio
2458,Paula Mendoza Garcia,paula.mendoza.garcia1@example.com,,1971-08-24,San Salvador,No especificado,genero_vacio
2459,Carlos Vasquez Mendoza,carlos.vasquez.mendoza2@seguro.sv,Femenino,,Sonsonate,No especificado,fechaNacimiento_vacio
2460,Valeria Ortiz Mendoza,valeria.ortiz.mendoza3@gmail.com,Femenino,,San Salvador,pyme,fechaNacimiento_vacio
2461,Maria Perez Cruz,maria.perez.cruz4@mail.com,Femenino,,Sonsonate,regular,fechaNacimiento_vacio
2463,Daniela Perez Lopez,daniela.perez.lopez6@mail.com,,,Sonsonate,vip,genero_vacio;fechaNacimiento_vacio
2465,Karla Cruz Cruz,karla.cruz.cruz1@gmail.com,Masculino,,San Miguel,pyme,fechaNacimiento_vacio
2466,Juan Cruz Reyes,juan.cruz.reyes2@example.com,,1943-12-20,Sonsonate,No especificado,genero_vacio
2467,Diego Ramirez Reyes,diego.ramirez.reyes3@mail.com,,,Santa Ana,premium,genero_vacio;fechaNacimiento_vacio
2468,Sofia Hernandez Reyes,sofia.hernandez.reyes4@mail.com,Masculino,,La Libertad,regular,fechaNacimiento_vacio
2469,Luis Garcia Mendoza,luis.garcia.mendoza5@correo.com,Masculino,,San Miguel,vip,fechaNacimiento_vacio
2470,Carlos Vasquez Mendoza,carlos.vasquez.mendoza6@mail.com,Femenino,,San Miguel,vip,fechaNacimiento_vacio
2471,Jose Perez Cruz,jose.perez.cruz0@mail.com,Masculino,,Sonsonate,vip,fechaNacimiento_vacio
2472,Marta Morales Ortiz,marta.morales.ortiz1@mail.com,Femenino,,La Libertad,pyme,fechaNacimiento_vacio
2473,Fernanda Martinez Perez,fernanda.martinez.perez2@example.com,Masculino,,San Miguel,No especificado,fechaNacimiento_vacio
2474,Carlos Flores Rojas,carlos.flores.rojas3@example.com,Femenino,,La Libertad,regular,fechaNacimiento_vacio
2475,Ana Garcia Rojas,ana.garcia.rojas4@gmail.com,Femenino,,Santa Ana,No especificado,fechaNacimiento_vacio
2476,Sofia Hernandez Vasquez,sofia.hernandez.vasquez5@example.com,,,Sonsonate,pyme,genero_vacio;fechaNacimiento_vacio
2477,Diego Hernandez Mendoza,diego.hernandez.mendoza6@correo.com,Femenino,,Sonsonate,regular,fechaNacimiento_vacio
2478,Fernanda Vasquez Castillo,fernanda.vasquez.castillo0@correo.com,Masculino,,San Miguel,pyme,fechaNacimiento_vacio
2479,Pedro Garcia Ortiz,pedro.garcia.ortiz1@example.com,Masculino,,Sonsonate,pyme,fechaNacimiento_vacio
2480,Ana Chavez Ramirez,ana.chavez.ramirez2@seguro.sv,,,La Libertad,vip,genero_vacio;fechaNacimiento_vacio
2481,Pedro Santos Vasquez,pedro.santos.vasquez3@mail.com,Masculino,,San Miguel,vip,fechaNacimiento_vacio
2482,Andres Garcia Chavez,andres.garcia.chavez4@correo.com,Femenino,,Sonsonate,pyme,fechaNacimiento_vacio
2483,Jorge Ortiz Garcia,jorge.ortiz.garcia5@example.com,Masculino,,San Miguel,pyme,fechaNacimiento_vacio
2484,Lucia Martinez Santos,lucia.martinez.santos6@correo.com,,,San Miguel,premium,genero_vacio;fechaNacimiento_vacio
2485,Jorge Perez Ortiz,jorge.perez.ortiz0@correo.com,Masculino,,Santa Ana,regular,fechaNacimiento_vacio
2487,Paula Chavez Hernandez,paula.chavez.hernandez2@seguro.sv,,,San Salvador,premium,genero_vacio;fechaNacimiento_vacio
2488,Marta Morales Cruz,marta.morales.cruz3@mail.com,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
2489,Karla Santos Ortiz,karla.santos.ortiz4@correo.com,,,Sonsonate,pyme,genero_vacio;fechaNacimiento_vacio
2490,Ricardo Vasquez Torres,ricardo.vasquez.torres5@seguro.sv,,2006-06-03,San Salvador,premium,genero_vacio
2491,Carlos Flores Morales,carlos.flores.morales6@mail.com,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
2492,Maria Chavez Castillo,maria.chavez.castillo0@seguro.sv,Femenino,,La Libertad,vip,fechaNacimiento_vacio
2493,Fernanda Morales Cruz,fernanda.morales.cruz1@seguro.sv,Masculino,,Sonsonate,regular,fechaNacimiento_vacio
2494,Lucia Torres Reyes,lucia.torres.reyes2@correo.com,Masculino,,La Libertad,pyme,fechaNacimiento_vacio
2495,Valeria Garcia Castillo,valeria.garcia.castillo3@correo.com,Masculino,,San Salvador,regular,fechaNacimiento_vacio
2496,Marta Garcia Ramirez,marta.garcia.ramirez4@example.com,Masculino,,Sonsonate,pyme,fechaNacimiento_vacio
2497,Luis Gomez Ortiz,luis.gomez.ortiz5@mail.com,Femenino,,Santa Ana,vip,fechaNacimiento_vacio
2498,Valeria Vasquez Flores,valeria.vasquez.flores6@mail.com,Femenino,,San Miguel,premium,fechaNacimiento_vacio
2499,Luis Vasquez Garcia,luis.vasquez.garcia0@gmail.com,,1950-04-08,Sonsonate,No especificado,genero_vacio
2500,Marta Ramirez Garcia,marta.ramirez.garcia1@mail.com,Femenino,,Sonsonate,regular,fechaNacimiento_vacio
2501,Diego Chavez Aguilar,diego.chavez.aguilar2@mail.com,Masculino,,San Salvador,regular,fechaNacimiento_vacio
2502,Daniela Martinez Martinez,daniela.martinez.martinez3@gmail.com,,,San Salvador,premium,genero_vacio;fechaNacimiento_vacio
2503,Jorge Garcia Reyes,jorge.garcia.reyes4@example.com,Masculino,,La Libertad,pyme,fechaNacimiento_vacio
2504,Carmen Hernandez Lopez,carmen.hernandez.lopez5@mail.com,Masculino,,San Salvador,No especificado,fechaNacimiento_vacio
2505,Lucia Mendoza Reyes,lucia.mendoza.reyes6@example.com,,,La Libertad,vip,genero_vacio;fechaNacimiento_vacio
2506,Luis Rojas Santos,luis.rojas.santos0@mail.com,Femenino,,Santa Ana,vip,fechaNacimiento_vacio
2507,Lucia Martinez Martinez,lucia.martinez.martinez1@correo.com,Masculino,,San Miguel,vip,fechaNacimiento_vacio
2508,Marta Perez Gomez,marta.perez.gomez2@mail.com,Femenino,,San Salvador,pyme,fechaNacimiento_vacio
2510,Lucia Rojas Cruz,lucia.rojas.cruz4@gmail.com,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
2511,Juan Martinez Reyes,juan.martinez.reyes5@gmail.com,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
2512,Lucia Perez Lopez,lucia.perez.lopez6@gmail.com,Femenino,,San Salvador,regular,fechaNacimiento_vacio
2513,Fernanda Castillo Ramirez,fernanda.castillo.ramirez0@correo.com,Masculino,,San Miguel,No especificado,fechaNacimiento_vacio
2514,Lucia Hernandez Ramirez,lucia.hernandez.ramirez1@gmail.com,Femenino,,La Libertad,regular,fechaNacimiento_vacio
2516,Carmen Flores Santos,carmen.flores.santos3@correo.com,Femenino,,San Salvador,regular,fechaNacimiento_vacio
2518,Karla Aguilar Cruz,karla.aguilar.cruz5@mail.com,Femenino,,La Libertad,regular,fechaNacimiento_vacio
2519,Marta Santos Garcia,marta.santos.garcia6@seguro.sv,Femenino,,Santa Ana,vip,fechaNacimiento_vacio
2520,Karla Rojas Rojas,karla.rojas.rojas0@seguro.sv,Femenino,,Santa Ana,No especificado,fechaNacimiento_vacio
2521,Pedro Gomez Castillo,pedro.gomez.castillo1@example.com,,,San Miguel,regular,genero_vacio;fechaNacimiento_vacio
2523,Luis Castillo Ramirez,luis.castillo.ramirez3@seguro.sv,,2003-06-08,Santa Ana,vip,genero_vacio
2526,Lucia Ortiz Perez,lucia.ortiz.perez6@gmail.com,Masculino,,Sonsonate,No especificado,fechaNacimiento_vacio
2527,Maria Rojas Hernandez,maria.rojas.hernandez0@gmail.com,Masculino,,La Libertad,premium,fechaNacimiento_vacio
2528,Paula Garcia Lopez,paula.garcia.lopez1@correo.com,,,La Libertad,pyme,genero_vacio;fechaNacimiento_vacio
2529,Carmen Lopez Hernandez,carmen.lopez.hernandez2@seguro.sv,,1964-07-27,San Salvador,premium,genero_vacio
2530,Lucia Flores Santos,lucia.flores.santos3@mail.com,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
2531,Paula Morales Gomez,paula.morales.gomez4@correo.com,Femenino,,La Libertad,regular,fechaNacimiento_vacio
2533,Lucia Santos Flores,lucia.santos.flores6@mail.com,Masculino,,Santa Ana,pyme,fechaNacimiento_vacio
2534,Carlos Santos Chavez,carlos.santos.chavez0@seguro.sv,Masculino,,La Libertad,premium,fechaNacimiento_vacio
2535,Sofia Reyes Cruz,sofia.reyes.cruz1@mail.com,,,Santa Ana,No especificado,genero_vacio;fechaNacimiento_vacio
2536,Ana Hernandez Morales,ana.hernandez.morales2@gmail.com,Femenino,,Sonsonate,vip,fechaNacimiento_vacio
2537,Sofia Cruz Cruz,sofia.cruz.cruz3@correo.com,,,La Libertad,regular,genero_vacio;fechaNacimiento_vacio
2538,Fernanda Hernandez Castillo,fernanda.hernandez.castillo4@gmail.com,Femenino,,San Salvador,pyme,fechaNacimiento_vacio
2539,Ricardo Torres Ramirez,ricardo.torres.ramirez5@example.com,Masculino,,San Salvador,vip,fechaNacimiento_vacio
2540,Carlos Santos Santos,carlos.santos.santos6@mail.com,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
2541,Daniela Ortiz Rojas,daniela.ortiz.rojas0@seguro.sv,Masculino,,San Salvador,No especificado,fechaNacimiento_vacio
2543,Valeria Perez Martinez,valeria.perez.martinez2@mail.com,,,La Libertad,vip,genero_vacio;fechaNacimiento_vacio
2544,Ricardo Santos Hernandez,ricardo.santos.hernandez3@seguro.sv,Femenino,,San Miguel,vip,fechaNacimiento_vacio
2545,Maria Aguilar Hernandez,maria.aguilar.hernandez4@mail.com,Femenino,,San Salvador,regular,fechaNacimiento_vacio
2546,Paula Lopez Gomez,paula.lopez.gomez5@mail.com,Femenino,,San Salvador,No especificado,fechaNacimiento_vacio
2547,Paula Castillo Reyes,paula.castillo.reyes6@mail.com,Femenino,,La Libertad,No especificado,fechaNacimiento_vacio
2548,Pedro Aguilar Morales,pedro.aguilar.morales0@correo.com,Femenino,,Santa Ana,vip,fechaNacimiento_vacio
2550,Luis Hernandez Vasquez,luis.hernandez.vasquez2@mail.com,Masculino,,San Miguel,regular,fechaNacimiento_vacio
2551,Juan Rojas Torres,juan.rojas.torres3@correo.com,,,La Libertad,regular,genero_vacio;fechaNacimiento_vacio
2552,Pedro Reyes Gomez,pedro.reyes.gomez4@seguro.sv,Femenino,,San Salvador,regular,fechaNacimiento_vacio
2554,Pedro Rojas Morales,pedro.rojas.morales6@gmail.com,Femenino,,San Salvador,regular,fechaNacimiento_vacio
2555,Jose Santos Reyes,jose.santos.reyes0@seguro.sv,Masculino,,San Miguel,regular,fechaNacimiento_vacio
2556,Luis Gomez Chavez,luis.gomez.chavez1@seguro.sv,Femenino,,La Libertad,regular,fechaNacimiento_vacio
2557,Lucia Vasquez Lopez,lucia.vasquez.lopez2@mail.com,,,San Salvador,regular,genero_vacio;fechaNacimiento_vacio
2558,Valeria Hernandez Cruz,valeria.hernandez.cruz3@seguro.sv,Masculino,,Santa Ana,vip,fechaNacimiento_vacio
2559,Daniela Chavez Hernandez,daniela.chavez.hernandez4@seguro.sv,,2030-11-27,Sonsonate,regular,genero_vacio
2560,Jose Aguilar Perez,jose.aguilar.perez5@seguro.sv,,,Santa Ana,vip,genero_vacio;fechaNacimiento_vacio
2561,Jose Vasquez Gomez,jose.vasquez.gomez6@gmail.com,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
2562,Carlos Lopez Ortiz,carlos.lopez.ortiz0@correo.com,Masculino,,San Miguel,No especificado,fechaNacimiento_vacio
2563,Karla Castillo Martinez,karla.castillo.martinez1@mail.com,Masculino,,La Libertad,vip,fechaNacimiento_vacio
2564,Diego Vasquez Hernandez,diego.vasquez.hernandez2@correo.com,Femenino,,San Miguel,regular,fechaNacimiento_vacio
2565,Paula Perez Gomez,paula.perez.gomez3@gmail.com,Femenino,,La Libertad,vip,fechaNacimiento_vacio
2566,Pedro Aguilar Ortiz,pedro.aguilar.ortiz4@seguro.sv,Masculino,,San Salvador,No especificado,fechaNacimiento_vacio
2567,Ana Garcia Lopez,ana.garcia.lopez5@example.com,Femenino,,San Miguel,No especificado,fechaNacimiento_vacio
2568,Marta Perez Mendoza,marta.perez.mendoza6@example.com,Femenino,,Sonsonate,pyme,fechaNacimiento_vacio
2570,Lucia Cruz Vasquez,lucia.cruz.vasquez1@gmail.com,Masculino,,Santa Ana,No especificado,fechaNacimiento_vacio
2571,Jorge Hernandez Perez,jorge.hernandez.perez2@gmail.com,,,Santa Ana,No especificado,genero_vacio;fechaNacimiento_vacio
2572,Jorge Lopez Reyes,jorge.lopez.reyes3@example.com,,,Sonsonate,regular,genero_vacio;fechaNacimiento_vacio
2573,Ana Ortiz Flores,ana.ortiz.flores4@mail.com,,1956-09-26,La Libertad,vip,genero_vacio
2574,Carlos Vasquez Perez,carlos.vasquez.perez5@gmail.com,,,La Libertad,vip,genero_vacio;fechaNacimiento_vacio
2575,Lucia Reyes Rojas,lucia.reyes.rojas6@seguro.sv,Femenino,,La Libertad,vip,fechaNacimiento_vacio
2576,Lucia Reyes Perez,lucia.reyes.perez0@correo.com,,1979-11-06,San Salvador,No especificado,genero_vacio
2577,Fernanda Martinez Perez,fernanda.martinez.perez1@mail.com,Masculino,,Santa Ana,pyme,fechaNacimiento_vacio
2578,Karla Torres Gomez,karla.torres.gomez2@seguro.sv,Femenino,,San Miguel,pyme,fechaNacimiento_vacio
2579,Carmen Reyes Lopez,carmen.reyes.lopez3@correo.com,Masculino,,San Miguel,premium,fechaNacimiento_vacio
2580,Carlos Mendoza Lopez,carlos.mendoza.lopez4@mail.com,,,San Miguel,regular,genero_vacio;fechaNacimiento_vacio
2581,Marta Cruz Morales,marta.cruz.morales5@gmail.com,Femenino,,La Libertad,No especificado,fechaNacimiento_vacio
2582,Ana Morales Gomez,ana.morales.gomez6@seguro.sv,Femenino,,San Miguel,regular,fechaNacimiento_vacio
2583,Paula Martinez Cruz,paula.martinez.cruz0@correo.com,Femenino,,Sonsonate,regular,fechaNacimiento_vacio
2584,Carmen Cruz Garcia,carmen.cruz.garcia1@correo.com,Masculino,,Santa Ana,regular,fechaNacimiento_vacio
2585,Ana Perez Torres,ana.perez.torres2@gmail.com,Femenino,,La Libertad,vip,fechaNacimiento_vacio
2586,Ricardo Castillo Gomez,ricardo.castillo.gomez3@correo.com,Femenino,,San Salvador,pyme,fechaNacimiento_vacio
2587,Fernanda Gomez Hernandez,fernanda.gomez.hernandez4@gmail.com,Femenino,,La Libertad,premium,fechaNacimiento_vacio
2588,Ricardo Lopez Morales,ricardo.lopez.morales5@example.com,Femenino,,San Salvador,No especificado,fechaNacimiento_vacio
2589,Carmen Mendoza Martinez,carmen.mendoza.martinez6@example.com,Femenino,,Santa Ana,pyme,fechaNacimiento_vacio
2590,Jose Santos Martinez,jose.santos.martinez0@correo.com,Masculino,,Sonsonate,pyme,fechaNacimiento_vacio
2591,Karla Aguilar Garcia,karla.aguilar.garcia1@mail.com,Masculino,,Santa Ana,regular,fechaNacimiento_vacio
2592,Andres Hernandez Morales,andres.hernandez.morales2@example.com,,,La Libertad,No especificado,genero_vacio;fechaNacimiento_vacio
2593,Pedro Vasquez Torres,pedro.vasquez.torres3@gmail.com,Femenino,,San Salvador,regular,fechaNacimiento_vacio
2594,Sofia Perez Cruz,sofia.perez.cruz4@seguro.sv,,1947-06-07,San Salvador,regular,genero_vacio
2595,Lucia Castillo Chavez,lucia.castillo.chavez5@correo.com,,,San Salvador,regular,genero_vacio;fechaNacimiento_vacio
2596,Pedro Ramirez Torres,pedro.ramirez.torres6@mail.com,Masculino,,La Libertad,pyme,fechaNacimiento_vacio
